"","yrs","ages","vals","model","var_param","species","sd"
"74",31,2,0.435923763998401,"2D_AR1","Conditional","atkamack",0.0297556259951517
"75",32,2,0.388373983096824,"2D_AR1","Conditional","atkamack",0.0325421486175698
"76",33,2,0.394022843662531,"2D_AR1","Conditional","atkamack",0.0335024643236937
"77",34,2,0.36219013880222,"2D_AR1","Conditional","atkamack",0.0369407193475649
"78",35,2,0.443481389936313,"2D_AR1","Conditional","atkamack",0.0376437569799603
"79",36,2,0.373068061265316,"2D_AR1","Conditional","atkamack",0.0401006247840231
"80",37,2,0.281714023109552,"2D_AR1","Conditional","atkamack",0.0443971743886979
"81",38,2,0.562369835707596,"2D_AR1","Conditional","atkamack",0.0130563050785627
"82",39,2,0.37544439486055,"2D_AR1","Conditional","atkamack",0.019382523416759
"83",40,2,0.453468202693445,"2D_AR1","Conditional","atkamack",0.0235202905051552
"84",41,2,0.458097682889311,"2D_AR1","Conditional","atkamack",0.0287998625576924
"85",42,2,0.510167121420427,"2D_AR1","Conditional","atkamack",0.0309471573873793
"86",43,2,0.594402807817468,"2D_AR1","Conditional","atkamack",0.0324576963826678
"87",1,3,0.305802373269358,"2D_AR1","Conditional","atkamack",0.0337238892852115
"88",2,3,0.29962125469726,"2D_AR1","Conditional","atkamack",0.0412316846099406
"89",3,3,0.455951884093368,"2D_AR1","Conditional","atkamack",0.0414124823525732
"90",4,3,0.449845159110453,"2D_AR1","Conditional","atkamack",0.0444019056145959
"91",5,3,0.449714595472803,"2D_AR1","Conditional","atkamack",0.00634220977572885
"92",6,3,0.442276505189553,"2D_AR1","Conditional","atkamack",0.0144128751988481
"93",7,3,0.4991506456635,"2D_AR1","Conditional","atkamack",0.0225452367572343
"94",8,3,0.614191091077349,"2D_AR1","Conditional","atkamack",0.0232799351134593
"95",9,3,0.554361679327938,"2D_AR1","Conditional","atkamack",0.0328869742000722
"96",10,3,0.525897944151497,"2D_AR1","Conditional","atkamack",0.0315925502854188
"97",11,3,0.725229184264739,"2D_AR1","Conditional","atkamack",0.0345700526684151
"98",12,3,0.470121120658728,"2D_AR1","Conditional","atkamack",0.0356788630863555
"99",13,3,0.578499258247547,"2D_AR1","Conditional","atkamack",0.0392854293560287
"100",14,3,0.728757405018573,"2D_AR1","Conditional","atkamack",0.0436742437118585
"101",15,3,0.536039266386899,"2D_AR1","Conditional","atkamack",0.0114889226573416
"102",16,3,0.606284705152885,"2D_AR1","Conditional","atkamack",0.0186764529209764
"103",17,3,0.628274082523839,"2D_AR1","Conditional","atkamack",0.0306441118081813
"104",18,3,0.567131878687262,"2D_AR1","Conditional","atkamack",0.0375524435713941
"105",19,3,0.516410270522192,"2D_AR1","Conditional","atkamack",0.035711778289232
"106",20,3,0.475602661468709,"2D_AR1","Conditional","atkamack",0.0396401446830747
"107",21,3,0.658690409450522,"2D_AR1","Conditional","atkamack",0.0418251185945216
"108",22,3,0.493675024783693,"2D_AR1","Conditional","atkamack",0.0429401126438651
"109",23,3,0.568316663492323,"2D_AR1","Conditional","atkamack",0.0441671422958582
"110",24,3,0.594854450820284,"2D_AR1","Conditional","atkamack",0.0454222306699333
"111",25,3,0.563036538149152,"2D_AR1","Conditional","atkamack",0.00849798217329343
"112",26,3,0.458779879733075,"2D_AR1","Conditional","atkamack",0.0151041554852153
"113",27,3,0.420727776038823,"2D_AR1","Conditional","atkamack",0.0201159338639594
"114",28,3,0.443718916660334,"2D_AR1","Conditional","atkamack",0.0240147868997992
"115",29,3,0.480443970460627,"2D_AR1","Conditional","atkamack",0.0264644734223278
"116",30,3,0.502113766025944,"2D_AR1","Conditional","atkamack",0.0292743749180273
"117",31,3,0.548119039668288,"2D_AR1","Conditional","atkamack",0.0327829929239194
"118",32,3,0.538877374917925,"2D_AR1","Conditional","atkamack",0.0341227287651907
"119",33,3,0.495421570781723,"2D_AR1","Conditional","atkamack",0.0353804623738379
"120",34,3,0.561243286807065,"2D_AR1","Conditional","atkamack",0.0441079289288409
"121",35,3,0.640357191561938,"2D_AR1","Conditional","atkamack",0.0127816783170235
"122",36,3,0.51054415810054,"2D_AR1","Conditional","atkamack",0.0188823637025488
"123",37,3,0.598741832981897,"2D_AR1","Conditional","atkamack",0.0245611738689072
"124",38,3,0.638923385671636,"2D_AR1","Conditional","atkamack",0.0310206363413889
"125",39,3,0.598562753838732,"2D_AR1","Conditional","atkamack",0.0348977696978276
"126",40,3,0.55437220922861,"2D_AR1","Conditional","atkamack",0.0280953042527765
"127",41,3,0.624065190233933,"2D_AR1","Conditional","atkamack",0.034113258238353
"128",42,3,0.69219565071345,"2D_AR1","Conditional","atkamack",0.037504967803493
"129",43,3,0.667088406567818,"2D_AR1","Conditional","atkamack",0.041376857995653
"130",1,4,0.399937408594223,"2D_AR1","Conditional","atkamack",0.044190733505216
"131",2,4,0.348237123371386,"2D_AR1","Conditional","atkamack",0.0156251495049595
"132",3,4,0.475837541806462,"2D_AR1","Conditional","atkamack",0.0218381434187298
"133",4,4,0.520028930131985,"2D_AR1","Conditional","atkamack",0.0306187866489729
"134",5,4,0.520087796406288,"2D_AR1","Conditional","atkamack",0.0363904234907396
"135",6,4,0.564031138067977,"2D_AR1","Conditional","atkamack",0.0367084110708845
"136",7,4,0.601167413866878,"2D_AR1","Conditional","atkamack",0.0404634036436666
"137",8,4,0.706787621081719,"2D_AR1","Conditional","atkamack",0.0542641014176257
"138",9,4,0.678810575103462,"2D_AR1","Conditional","atkamack",0.0426536772144241
"139",10,4,0.550475477592012,"2D_AR1","Conditional","atkamack",0.0562779783657562
"140",11,4,0.892095381992037,"2D_AR1","Conditional","atkamack",0.0578757604499654
"141",12,4,0.565081158212543,"2D_AR1","Conditional","atkamack",0.00995872550123721
"142",13,4,0.737406446686683,"2D_AR1","Conditional","atkamack",0.00898187218778965
"143",14,4,0.875962412407799,"2D_AR1","Conditional","atkamack",0.0230591104725208
"144",15,4,0.722334857611805,"2D_AR1","Conditional","atkamack",0.0306616289182193
"145",16,4,0.718664544949132,"2D_AR1","Conditional","atkamack",0.0289116414497473
"146",17,4,0.682936265559255,"2D_AR1","Conditional","atkamack",0.0277312806626141
"147",18,4,0.649080760268731,"2D_AR1","Conditional","atkamack",0.0317047916640074
"148",19,4,0.664881454717943,"2D_AR1","Conditional","atkamack",0.0416041143063342
"149",20,4,0.631813863692682,"2D_AR1","Conditional","atkamack",0.0312767861360446
"150",21,4,0.690840766111972,"2D_AR1","Conditional","atkamack",0.0424923807467966
"151",22,4,0.580099157487932,"2D_AR1","Conditional","atkamack",0.00995709867449351
"152",23,4,0.705142421524824,"2D_AR1","Conditional","atkamack",0.0167762670271389
"153",24,4,0.68983804191027,"2D_AR1","Conditional","atkamack",0.0257564330983502
"154",25,4,0.717477467142918,"2D_AR1","Conditional","atkamack",0.0301129280938937
"155",26,4,0.597694259533722,"2D_AR1","Conditional","atkamack",0.0370635743434898
"156",27,4,0.539843700699642,"2D_AR1","Conditional","atkamack",0.0399862608853021
"157",28,4,0.565958928590343,"2D_AR1","Conditional","atkamack",0.0349351178474735
"158",29,4,0.536474187900255,"2D_AR1","Conditional","atkamack",0.035969398338545
"159",30,4,0.552325246851105,"2D_AR1","Conditional","atkamack",0.0379218453674756
"160",31,4,0.708601827306444,"2D_AR1","Conditional","atkamack",0.0420526206732359
"161",32,4,0.61721129748893,"2D_AR1","Conditional","atkamack",0.00995785688888749
"162",33,4,0.603824814257321,"2D_AR1","Conditional","atkamack",0.0243540912498218
"163",34,4,0.585928857289927,"2D_AR1","Conditional","atkamack",0.0265238842038243
"164",35,4,0.79752286212502,"2D_AR1","Conditional","atkamack",0.0287708081864351
"165",36,4,0.612115908726139,"2D_AR1","Conditional","atkamack",0.0323810437462028
"166",37,4,0.67717317880101,"2D_AR1","Conditional","atkamack",0.0344320088298706
"167",38,4,0.707848123612301,"2D_AR1","Conditional","atkamack",0.0327590907863437
"168",39,4,0.622045967407454,"2D_AR1","Conditional","atkamack",0.0424654848123054
"169",40,4,0.675760627414443,"2D_AR1","Conditional","atkamack",0.0339315874571537
"170",41,4,0.649471003397471,"2D_AR1","Conditional","atkamack",0.0420338837225156
"171",42,4,0.741306763488689,"2D_AR1","Conditional","atkamack",0.00650808117357708
"172",43,4,0.767094553406749,"2D_AR1","Conditional","atkamack",0.0156285434653614
"173",1,5,0.469790383151072,"2D_AR1","Conditional","atkamack",0.0241829189241712
"174",2,5,0.387858414315099,"2D_AR1","Conditional","atkamack",0.0274483242019803
"175",3,5,0.475350160026474,"2D_AR1","Conditional","atkamack",0.0293971321747635
"176",4,5,0.584722919453633,"2D_AR1","Conditional","atkamack",0.0325218758409084
"177",5,5,0.585272265137394,"2D_AR1","Conditional","atkamack",0.0314471239043669
"178",6,5,0.693565454658274,"2D_AR1","Conditional","atkamack",0.031241246698827
"179",7,5,0.687138084082566,"2D_AR1","Conditional","atkamack",0.030962639302339
"180",8,5,0.776104006637449,"2D_AR1","Conditional","atkamack",0.0386493957953106
"181",9,5,0.739159920741234,"2D_AR1","Conditional","atkamack",0.00400867041073584
"182",10,5,0.774467938910507,"2D_AR1","Conditional","atkamack",0.00988922978479302
"183",11,5,0.8672876293909,"2D_AR1","Conditional","atkamack",0.0221888187576969
"184",12,5,0.625873377008924,"2D_AR1","Conditional","atkamack",0.028195738654176
"185",13,5,0.825438302444975,"2D_AR1","Conditional","atkamack",0.0289935249200377
"186",14,5,0.891787752627146,"2D_AR1","Conditional","atkamack",0.0291277633153345
"187",15,5,0.686526507573949,"2D_AR1","Conditional","atkamack",0.0297687868991236
"188",16,5,0.888974218745325,"2D_AR1","Conditional","atkamack",0.0303359548066596
"189",17,5,0.772845092983804,"2D_AR1","Conditional","atkamack",0.0271433510452442
"190",18,5,0.698977803741362,"2D_AR1","Conditional","atkamack",0.0381264181896211
"191",19,5,0.687777936637048,"2D_AR1","Conditional","atkamack",0.00815788416259085
"192",20,5,0.727195340136587,"2D_AR1","Conditional","atkamack",0.0126801581912404
"193",21,5,0.856861561636305,"2D_AR1","Conditional","atkamack",0.0203171933485658
"194",22,5,0.64434234459186,"2D_AR1","Conditional","atkamack",0.0268283561222708
"195",23,5,0.755946622860236,"2D_AR1","Conditional","atkamack",0.0306110314486304
"196",24,5,0.733442670939509,"2D_AR1","Conditional","atkamack",0.0312182219972947
"197",25,5,0.763864284286808,"2D_AR1","Conditional","atkamack",0.0322644718367941
"198",26,5,0.604497447509267,"2D_AR1","Conditional","atkamack",0.0333961927719304
"199",27,5,0.664504343702505,"2D_AR1","Conditional","atkamack",0.0352173100460653
"200",28,5,0.623867147106869,"2D_AR1","Conditional","atkamack",0.0406065207352939
"201",29,5,0.559798377891564,"2D_AR1","Conditional","atkamack",0.0099571644695234
"202",30,5,0.611432984618753,"2D_AR1","Conditional","atkamack",0.0170689075175901
"203",31,5,0.700458892731663,"2D_AR1","Conditional","atkamack",0.0280592151661273
"204",32,5,0.722579109905299,"2D_AR1","Conditional","atkamack",0.0289613836559587
"205",33,5,0.669129840952435,"2D_AR1","Conditional","atkamack",0.0357994892977538
"206",34,5,0.671149599394745,"2D_AR1","Conditional","atkamack",0.0373859019979689
"207",35,5,0.755765740834516,"2D_AR1","Conditional","atkamack",0.039900719468701
"208",36,5,0.658027452281401,"2D_AR1","Conditional","atkamack",0.0366552504174133
"209",37,5,0.741081205639263,"2D_AR1","Conditional","atkamack",0.0391838123432113
"210",38,5,0.73716023983648,"2D_AR1","Conditional","atkamack",0.0457414505240385
"211",39,5,0.678058034066966,"2D_AR1","Conditional","atkamack",0.00995739164534582
"212",40,5,0.680723330478333,"2D_AR1","Conditional","atkamack",0.0127908051531499
"213",41,5,0.752364320035194,"2D_AR1","Conditional","atkamack",0.021145582126191
"214",42,5,0.712420390843906,"2D_AR1","Conditional","atkamack",0.0246769202102782
"215",43,5,0.780887318306852,"2D_AR1","Conditional","atkamack",0.0272495307746873
"216",1,6,0.505268956418816,"2D_AR1","Conditional","atkamack",0.0287910012543835
"217",2,6,0.396967812582238,"2D_AR1","Conditional","atkamack",0.0324500518370957
"218",3,6,0.469602269011839,"2D_AR1","Conditional","atkamack",0.0298146852292757
"219",4,6,0.626993436419917,"2D_AR1","Conditional","atkamack",0.0333458383610957
"220",5,6,0.630208870437491,"2D_AR1","Conditional","atkamack",0.0361444806351534
"221",6,6,0.786845185672008,"2D_AR1","Conditional","atkamack",0.0103777603312185
"222",7,6,0.798154584970941,"2D_AR1","Conditional","atkamack",0.0174473790863751
"223",8,6,0.808052602413519,"2D_AR1","Conditional","atkamack",0.0241741690417905
"224",9,6,0.774165581409596,"2D_AR1","Conditional","atkamack",0.0297810418606963
"225",10,6,0.756613381331842,"2D_AR1","Conditional","atkamack",0.0316541061160593
"226",11,6,0.958035712816925,"2D_AR1","Conditional","atkamack",0.03492658441316
"227",12,6,0.692857143812989,"2D_AR1","Conditional","atkamack",0.0402316111034512
"228",13,6,0.67113142273683,"2D_AR1","Conditional","atkamack",0.0470655583741404
"229",14,6,0.982121736151495,"2D_AR1","Conditional","atkamack",0.0460476951983193
"230",15,6,0.659686679436768,"2D_AR1","Conditional","atkamack",0.040177740600211
"231",16,6,0.958828434173342,"2D_AR1","Conditional","atkamack",0.00933658390741043
"232",17,6,0.826179888672417,"2D_AR1","Conditional","atkamack",0.0212383640596828
"233",18,6,0.774081358135681,"2D_AR1","Conditional","atkamack",0.0252480251268862
"234",19,6,0.692263400975329,"2D_AR1","Conditional","atkamack",0.0290660763941313
"235",20,6,0.744036974501595,"2D_AR1","Conditional","atkamack",0.0308269328369037
"236",21,6,0.902191344103042,"2D_AR1","Conditional","atkamack",0.032572971491565
"237",22,6,0.683680818085836,"2D_AR1","Conditional","atkamack",0.035510185039552
"238",23,6,0.839500192860203,"2D_AR1","Conditional","atkamack",0.0339615578203428
"239",24,6,0.779596292051545,"2D_AR1","Conditional","atkamack",0.0374413341784448
"240",25,6,0.838545091273349,"2D_AR1","Conditional","atkamack",0.0411971947200792
"241",26,6,0.721224166178458,"2D_AR1","Conditional","atkamack",0.00968983174485202
"242",27,6,0.744357201618759,"2D_AR1","Conditional","atkamack",0.0179677271361316
"243",28,6,0.68058547406371,"2D_AR1","Conditional","atkamack",0.0239537265673301
"244",29,6,0.660460189572418,"2D_AR1","Conditional","atkamack",0.0302496034417641
"245",30,6,0.647863836269936,"2D_AR1","Conditional","atkamack",0.0320426425775108
"246",31,6,0.766100875690174,"2D_AR1","Conditional","atkamack",0.0349916203598582
"247",32,6,0.719811778477362,"2D_AR1","Conditional","atkamack",0.0344328742377628
"248",33,6,0.731944488285858,"2D_AR1","Conditional","atkamack",0.0389918951247994
"249",34,6,0.686141500747447,"2D_AR1","Conditional","atkamack",0.0377409757825079
"250",35,6,0.770180828872887,"2D_AR1","Conditional","atkamack",0.0457992686384719
"251",36,6,0.714530520285659,"2D_AR1","Conditional","atkamack",0.0109578203850841
"252",37,6,0.860757167616556,"2D_AR1","Conditional","atkamack",0.0126530983567495
"253",38,6,0.837329410402857,"2D_AR1","Conditional","atkamack",0.0196817108276552
"254",39,6,0.703674294264129,"2D_AR1","Conditional","atkamack",0.0254665786670109
"255",40,6,0.706671632755181,"2D_AR1","Conditional","atkamack",0.0255434093391724
"256",41,6,0.783279232500419,"2D_AR1","Conditional","atkamack",0.0304083684318037
"257",42,6,0.780874796509902,"2D_AR1","Conditional","atkamack",0.0303700344064696
"258",43,6,0.750345407259597,"2D_AR1","Conditional","atkamack",0.033098033812644
"259",1,7,0.381516897719559,"2D_AR1","Conditional","atkamack",0.0354007653152814
"260",2,7,0.370298697575099,"2D_AR1","Conditional","atkamack",0.0393604071671073
"261",3,7,0.546400853247802,"2D_AR1","Conditional","atkamack",0.00899995903610878
"262",4,7,0.549492119294325,"2D_AR1","Conditional","atkamack",0.0131088577767063
"263",5,7,0.548042336858288,"2D_AR1","Conditional","atkamack",0.0180531026092109
"264",6,7,0.550141327630202,"2D_AR1","Conditional","atkamack",0.0229709128367834
"265",7,7,0.55210674931602,"2D_AR1","Conditional","atkamack",0.0281765263986365
"266",8,7,0.876270282557457,"2D_AR1","Conditional","atkamack",0.03134293884895
"267",9,7,0.81337793261743,"2D_AR1","Conditional","atkamack",0.0307300548523879
"268",10,7,0.827175267530285,"2D_AR1","Conditional","atkamack",0.0282703082086571
"269",11,7,1.02152885113239,"2D_AR1","Conditional","atkamack",0.034366642810589
"270",12,7,0.783098804880382,"2D_AR1","Conditional","atkamack",0.0415082034934854
"271",13,7,0.820276610931388,"2D_AR1","Conditional","atkamack",0.00762655015395894
"272",14,7,1.30085437437916,"2D_AR1","Conditional","atkamack",0.0136190544949833
"273",15,7,0.761464127961324,"2D_AR1","Conditional","atkamack",0.0190310351892665
"274",16,7,0.840523452167296,"2D_AR1","Conditional","atkamack",0.0241277544691858
"275",17,7,0.78922277746699,"2D_AR1","Conditional","atkamack",0.0264426440527024
"276",18,7,0.748172026661879,"2D_AR1","Conditional","atkamack",0.0286658324341925
"277",19,7,0.70701188585618,"2D_AR1","Conditional","atkamack",0.0338193278047294
"278",20,7,0.771922241881843,"2D_AR1","Conditional","atkamack",0.0306557656461698
"279",21,7,0.964956369595117,"2D_AR1","Conditional","atkamack",0.0378806309498165
"280",22,7,0.771434747993252,"2D_AR1","Conditional","atkamack",0.0422313680187825
"281",23,7,0.98323600144428,"2D_AR1","Conditional","atkamack",0.0107014242233344
"282",24,7,0.84856224500851,"2D_AR1","Conditional","atkamack",0.0174646016058927
"283",25,7,0.830656146630505,"2D_AR1","Conditional","atkamack",0.020544588077497
"284",26,7,0.723896503230862,"2D_AR1","Conditional","atkamack",0.0228732663050961
"285",27,7,0.731333161191169,"2D_AR1","Conditional","atkamack",0.0237606515995133
"286",28,7,0.804949612400887,"2D_AR1","Conditional","atkamack",0.0277957972237416
"287",29,7,0.957309145262169,"2D_AR1","Conditional","atkamack",0.0397239150272562
"288",30,7,0.717915594845264,"2D_AR1","Conditional","atkamack",0.0475430443876985
"289",31,7,0.776752428858871,"2D_AR1","Conditional","atkamack",0.0388935918774606
"290",32,7,0.703316006161396,"2D_AR1","Conditional","atkamack",0.042048486180547
"291",33,7,0.745409455983734,"2D_AR1","Conditional","atkamack",0.0114866873678297
"292",34,7,0.754355308371434,"2D_AR1","Conditional","atkamack",0.0169123093758572
"293",35,7,0.80247296176932,"2D_AR1","Conditional","atkamack",0.0214919828764135
"294",36,7,0.77147725914626,"2D_AR1","Conditional","atkamack",0.0234682741545201
"295",37,7,0.823531964826916,"2D_AR1","Conditional","atkamack",0.0259923486562954
"296",38,7,0.83658735326864,"2D_AR1","Conditional","atkamack",0.0273909341018799
"297",39,7,0.736041642362092,"2D_AR1","Conditional","atkamack",0.0300824109943862
"298",40,7,0.721482308049805,"2D_AR1","Conditional","atkamack",0.0353062997244124
"299",41,7,0.796705700714934,"2D_AR1","Conditional","atkamack",0.0356089547452839
"300",42,7,0.819371557129532,"2D_AR1","Conditional","atkamack",0.0410326633122499
"301",43,7,0.842862607909511,"2D_AR1","Conditional","atkamack",0.0106955994704292
"302",1,8,0.762649467958758,"2D_AR1","Conditional","atkamack",0.0187536797242964
"303",2,8,0.427571641523723,"2D_AR1","Conditional","atkamack",0.0232944664750644
"304",3,8,0.771815495336919,"2D_AR1","Conditional","atkamack",0.0300877703735088
"305",4,8,0.778845553751286,"2D_AR1","Conditional","atkamack",0.0293763004057551
"306",5,8,0.778916707632061,"2D_AR1","Conditional","atkamack",0.0321910029304996
"307",6,8,0.779012135369159,"2D_AR1","Conditional","atkamack",0.0325838765928449
"308",7,8,0.778022041628034,"2D_AR1","Conditional","atkamack",0.0325396370948765
"309",8,8,0.91528053220785,"2D_AR1","Conditional","atkamack",0.0506755829096491
"310",9,8,0.993329685046187,"2D_AR1","Conditional","atkamack",0.0429910515853934
"311",10,8,0.863178945936289,"2D_AR1","Conditional","atkamack",0.0114532306828695
"312",11,8,1.05050026597369,"2D_AR1","Conditional","atkamack",0.0166714023470777
"313",12,8,0.81848735475709,"2D_AR1","Conditional","atkamack",0.0230422650448348
"314",13,8,0.901148967351778,"2D_AR1","Conditional","atkamack",0.0260846266926372
"315",14,8,1.07793314577684,"2D_AR1","Conditional","atkamack",0.0305594649128163
"316",15,8,0.974595675110352,"2D_AR1","Conditional","atkamack",0.0302422111410358
"317",16,8,0.876613483976554,"2D_AR1","Conditional","atkamack",0.0295013449304572
"318",17,8,1.00873953361538,"2D_AR1","Conditional","atkamack",0.0333663783549298
"319",18,8,0.748488172943114,"2D_AR1","Conditional","atkamack",0.0329297576892113
"320",19,8,0.718867374690673,"2D_AR1","Conditional","atkamack",0.0415867418963321
"321",20,8,0.799750663233059,"2D_AR1","Conditional","atkamack",0.00929856427549103
"322",21,8,0.887168516288907,"2D_AR1","Conditional","atkamack",0.0169858376416881
"323",22,8,0.712792245655256,"2D_AR1","Conditional","atkamack",0.0211250483936067
"324",23,8,1.13989681482626,"2D_AR1","Conditional","atkamack",0.0256914205207115
"325",24,8,0.82132057853339,"2D_AR1","Conditional","atkamack",0.0281974859803079
"326",25,8,0.936759048844215,"2D_AR1","Conditional","atkamack",0.0308347839459609
"327",26,8,0.79001839992305,"2D_AR1","Conditional","atkamack",0.0312679954431538
"328",27,8,0.673186241863307,"2D_AR1","Conditional","atkamack",0.0322543465339421
"329",28,8,0.736820089402714,"2D_AR1","Conditional","atkamack",0.0340491237789348
"330",29,8,1.13885637218979,"2D_AR1","Conditional","atkamack",0.0343450265221677
"331",30,8,0.843593410465453,"2D_AR1","Conditional","atkamack",0.00885112972175687
"332",31,8,0.78958363686412,"2D_AR1","Conditional","atkamack",0.01557826455521
"333",32,8,0.791112021728466,"2D_AR1","Conditional","atkamack",0.0240389443544819
"334",33,8,0.770955134631185,"2D_AR1","Conditional","atkamack",0.0247878912867537
"335",34,8,0.726619370360141,"2D_AR1","Conditional","atkamack",0.0284279221636335
"336",35,8,0.92151366597617,"2D_AR1","Conditional","atkamack",0.028859042739953
"337",36,8,0.823664814852253,"2D_AR1","Conditional","atkamack",0.0318052628581731
"338",37,8,0.802834616066581,"2D_AR1","Conditional","atkamack",0.0304162443555168
"339",38,8,0.797462020855664,"2D_AR1","Conditional","atkamack",0.0319616619872913
"340",39,8,0.76851090538775,"2D_AR1","Conditional","atkamack",0.0339409796177657
"341",40,8,0.767158374840118,"2D_AR1","Conditional","atkamack",0.00953058902345445
"342",41,8,0.836192047406646,"2D_AR1","Conditional","atkamack",0.019066587196577
"343",42,8,0.839012848069505,"2D_AR1","Conditional","atkamack",0.027097307099623
"344",43,8,0.812719083014104,"2D_AR1","Conditional","atkamack",0.0336821315187712
"345",1,9,0.978923898249368,"2D_AR1","Conditional","atkamack",0.0315959371679933
"346",2,9,0.943810515927924,"2D_AR1","Conditional","atkamack",0.0322593073471323
"347",3,9,0.980787150900498,"2D_AR1","Conditional","atkamack",0.0333528334764523
"348",4,9,0.973141543305003,"2D_AR1","Conditional","atkamack",0.038416590283601
"349",5,9,0.972757395245831,"2D_AR1","Conditional","atkamack",0.0377586333849599
"350",6,9,0.972692585868578,"2D_AR1","Conditional","atkamack",0.0377528268017966
"351",7,9,0.970345748327097,"2D_AR1","Conditional","atkamack",0.00996102749521847
"352",8,9,0.978335022132157,"2D_AR1","Conditional","atkamack",0.0160909016963684
"353",9,9,1.01271937153657,"2D_AR1","Conditional","atkamack",0.0217592919888777
"354",10,9,0.953390512943542,"2D_AR1","Conditional","atkamack",0.0259547684242821
"355",11,9,1.08117483138571,"2D_AR1","Conditional","atkamack",0.0278223222304264
"356",12,9,0.857450602239593,"2D_AR1","Conditional","atkamack",0.0300108033528596
"357",13,9,1.00778765293753,"2D_AR1","Conditional","atkamack",0.0323508888277936
"358",14,9,1.36977349072087,"2D_AR1","Conditional","atkamack",0.0342764960994314
"359",15,9,0.758767123405416,"2D_AR1","Conditional","atkamack",0.03703205985666
"360",16,9,0.905813824843107,"2D_AR1","Conditional","atkamack",0.0397005929759717
"361",17,9,0.822271266732448,"2D_AR1","Conditional","atkamack",0.0115187795372307
"362",18,9,0.736273605886443,"2D_AR1","Conditional","atkamack",0.0121226048984322
"363",19,9,0.646769948902397,"2D_AR1","Conditional","atkamack",0.0257579440860755
"364",20,9,0.843534143530212,"2D_AR1","Conditional","atkamack",0.0285602627611873
"365",21,9,0.953089612780309,"2D_AR1","Conditional","atkamack",0.0310898553010212
"366",22,9,0.798125273688794,"2D_AR1","Conditional","atkamack",0.0359960074472843
"367",23,9,1.1268863962192,"2D_AR1","Conditional","atkamack",0.0342819890020079
"368",24,9,0.903940771448132,"2D_AR1","Conditional","atkamack",0.0335333975840188
"369",25,9,0.920530597136236,"2D_AR1","Conditional","atkamack",0.0342965131219197
"370",26,9,0.850496838779126,"2D_AR1","Conditional","atkamack",0.0451958535567127
"371",27,9,0.824693821331816,"2D_AR1","Conditional","atkamack",0.0136818960599499
"372",28,9,0.908477072313353,"2D_AR1","Conditional","atkamack",0.0242411902378208
"373",29,9,0.954059373403195,"2D_AR1","Conditional","atkamack",0.0268776999499463
"374",30,9,0.864133691690987,"2D_AR1","Conditional","atkamack",0.0298584046334981
"375",31,9,1.189326451595,"2D_AR1","Conditional","atkamack",0.0308832270593841
"376",32,9,0.798119481698348,"2D_AR1","Conditional","atkamack",0.0349602532929268
"377",33,9,0.812653400023261,"2D_AR1","Conditional","atkamack",0.0349075852716804
"378",34,9,0.763479015975053,"2D_AR1","Conditional","atkamack",0.0331012505336988
"379",35,9,0.913022171406318,"2D_AR1","Conditional","atkamack",0.0388595242985643
"380",36,9,0.890531694681083,"2D_AR1","Conditional","atkamack",0.0386984998661433
"381",37,9,0.831337373522075,"2D_AR1","Conditional","atkamack",0.00772462591796452
"382",38,9,0.928813998824091,"2D_AR1","Conditional","atkamack",0.0161494261598597
"383",39,9,0.768477130628066,"2D_AR1","Conditional","atkamack",0.0256433811162738
"384",40,9,0.76298943190907,"2D_AR1","Conditional","atkamack",0.0262804509143059
"385",41,9,0.812435562593051,"2D_AR1","Conditional","atkamack",0.0286719929064384
"386",42,9,0.850081439384398,"2D_AR1","Conditional","atkamack",0.0295797242206277
"387",43,9,0.819957384616473,"2D_AR1","Conditional","atkamack",0.0309058472188007
"388",1,10,1.06685005977512,"2D_AR1","Conditional","atkamack",0.0322767183653737
"389",2,10,1.06538738763351,"2D_AR1","Conditional","atkamack",0.0320145579907969
"390",3,10,1.06885658596992,"2D_AR1","Conditional","atkamack",0.0363494902439977
"391",4,10,1.067625793415,"2D_AR1","Conditional","atkamack",0.0107852265201482
"392",5,10,1.06773077167865,"2D_AR1","Conditional","atkamack",0.0194820184343762
"393",6,10,1.06777878961065,"2D_AR1","Conditional","atkamack",0.023515696689625
"394",7,10,1.06744268811225,"2D_AR1","Conditional","atkamack",0.0287080846615282
"395",8,10,1.06739356382278,"2D_AR1","Conditional","atkamack",0.0286538375329591
"396",9,10,1.07016666672763,"2D_AR1","Conditional","atkamack",0.0297544194024915
"397",10,10,1.0473366557906,"2D_AR1","Conditional","atkamack",0.0303030765018425
"398",11,10,1.10126158956537,"2D_AR1","Conditional","atkamack",0.0321584695500394
"399",12,10,1.0506658546757,"2D_AR1","Conditional","atkamack",0.0320330079080701
"400",13,10,1.06843545932345,"2D_AR1","Conditional","atkamack",0.0319673311714615
"401",14,10,1.42389410890649,"2D_AR1","Conditional","atkamack",0.0111221810153283
"402",15,10,1.00881464657653,"2D_AR1","Conditional","atkamack",0.0196342554642755
"403",16,10,1.01196454357341,"2D_AR1","Conditional","atkamack",0.0265561118083788
"404",17,10,1.0029906436163,"2D_AR1","Conditional","atkamack",0.0273343950675489
"405",18,10,0.920590346181765,"2D_AR1","Conditional","atkamack",0.0317250911937004
"406",19,10,0.900467326753893,"2D_AR1","Conditional","atkamack",0.0327730085585779
